FIPS_STATE,FIPS_PLACE,FIPS_STATE_PLACE,CITY_NAME,ST_NAME,NYU_500_LARGEST,YEAR,POP_TOTAL,PER_AGE_15TO44,PER_AGE_18PLUS,PER_AGE_65PLUS,POP_MALE,POP_FEMALE,POP_WHITE,POP_BLACK,POP_ASIAN,POP_AIAN,POP_NHOPI,POP_NONHISPANIC,POP_HISPANIC
51,56000,5156000,Newport News city, Virginia,1,2015,182385,44.9,76.6,12,88385,94000,88771,73574,6629,346,308,166605,15780
51,57000,5157000,Norfolk city, Virginia,1,2015,246393,51,79.8,10.2,128917,117476,120510,102513,9488,1425,159,227633,18760
51,64000,5164000,Portsmouth city, Virginia,1,2015,96201,42.3,76,13.8,45900,50301,39779,50543,530,471,0,92305,3896
51,67000,5167000,Richmond city, Virginia,1,2015,220289,48.8,81.8,11.5,104793,115496,98864,104583,4866,2276,112,206030,14259
51,68000,5168000,Roanoke city, Virginia,1,2015,99897,40.1,78.3,15.3,47252,52645,64887,27458,2673,27,0,93806,6091
51,76432,5176432,Suffolk city, Virginia,1,2015,88161,38.8,75.4,13.6,43048,45113,45880,37780,1880,454,0,84622,3539
51,82000,5182000,Virginia Beach city, Virginia,1,2015,452745,43.5,77.4,12.6,222684,230061,304039,88810,28670,1096,252,416436,36309
53,3180,5303180,Auburn city, Washington,1,2015,76580,40.8,78.1,12.8,36837,39743,52577,2213,9115,988,572,65744,10836
53,5210,5305210,Bellevue city, Washington,1,2015,139814,43,79.8,14.4,70763,69051,75920,3120,47900,468,270,127599,12215
53,5280,5305280,Bellingham city, Washington,1,2015,85143,53.2,84.6,15.2,41286,43857,70213,934,5927,1499,456,78177,6966
53,22640,5322640,Everett city, Washington,1,2015,108012,44.4,79.2,13.5,56212,51800,81436,4252,8073,1091,1987,92123,15889
53,23515,5323515,Federal Way city, Washington,1,2015,95188,41.6,77.2,13.3,49151,46037,54131,12783,13105,415,3490,81139,14049
53,35275,5335275,Kennewick city, Washington,1,2015,78903,43.9,71.4,11.2,38492,40411,59473,232,1347,344,84,59508,19395
53,35415,5335415,Kent city, Washington,1,2015,126962,46.9,75.3,10,61825,65137,62959,16852,23958,1681,1461,105034,21928
53,35940,5335940,Kirkland city, Washington,0,2015,87267,42.1,81.6,15,42159,45108,67073,761,12655,207,294,80547,6720
53,43955,5343955,Marysville city, Washington,0,2015,66773,45.5,75.2,9.8,33436,33337,54367,618,4114,453,172,59631,7142
53,53545,5353545,Pasco city, Washington,0,2015,68097,44.6,65.5,7.2,35298,32799,52859,1540,1662,95,30,29214,38883
53,57745,5357745,Renton city, Washington,1,2015,100247,43.3,74.8,10.3,52779,47468,53268,10026,19417,412,1133,84855,15392
53,63000,5363000,Seattle city, Washington,1,2015,684443,51.9,85.4,11.3,345659,338784,473045,50190,96669,4165,1098,641383,43060
53,67000,5367000,Spokane city, Washington,1,2015,213267,42,78.5,15.3,102756,110511,182906,4564,5463,3420,1810,199902,13365
53,67167,5367167,Spokane Valley city, Washington,1,2015,94908,38.3,75.6,15.2,49933,44975,88181,676,853,988,285,89798,5110
53,70000,5370000,Tacoma city, Washington,1,2015,207950,42.6,79.8,14.4,100914,107036,135512,22326,20997,1217,1767,182186,25764
53,74060,5374060,Vancouver city, Washington,1,2015,172853,40.8,76,14.7,82958,89895,141157,4312,7864,1149,1202,149669,23184
53,80010,5380010,Yakima city, Washington,1,2015,93700,39.4,72.6,15.1,45147,48553,76610,717,1202,1360,0,49528,44172
55,2375,5502375,Appleton city, Wisconsin,1,2015,75255,42.4,76.2,13.6,37217,38038,63023,2390,5076,665,39,70116,5139
55,22300,5522300,Eau Claire city, Wisconsin,0,2015,67433,49.8,81.9,13.3,32327,35106,61486,503,4157,495,36,65945,1488
55,31000,5531000,Green Bay city, Wisconsin,1,2015,105221,43.7,75.2,12.9,52517,52704,77681,3660,4459,4319,28,88435,16786
55,39225,5539225,Kenosha city, Wisconsin,1,2015,99856,40.6,74.4,12.4,49349,50507,82287,10199,2006,604,0,81084,18772
55,48000,5548000,Madison city, Wisconsin,1,2015,248956,55.2,82.8,11,122596,126360,195502,16770,20560,809,83,229259,19697
55,53000,5553000,Milwaukee city, Wisconsin,1,2015,600154,45.9,74,10,286315,313839,276965,233019,22748,3351,274,489819,110335
55,60500,5560500,Oshkosh city, Wisconsin,0,2015,66557,50,80.8,13.6,32905,33652,59764,2555,3182,149,0,64585,1972
55,66000,5566000,Racine city, Wisconsin,1,2015,77737,39.5,72.6,11.6,39314,38423,48605,17738,690,73,0,59522,18215
55,84250,5584250,Waukesha city, Wisconsin,1,2015,71976,45.5,79,11.9,36263,35713,64380,1197,1758,169,132,62263,9713
72,10334,7210334,Caguas zona urbana, Puerto Rico,0,2015,77008,39,80.1,21,34743,42265,56613,8251,110,165,0,659,76349
72,14290,7214290,Carolina zona urbana, Puerto Rico,0,2015,142066,38.9,80.3,20.4,64758,77308,84326,25590,197,2015,0,2099,139967
72,32522,7232522,Guaynabo zona urbana, Puerto Rico,0,2015,70492,38,80.5,18.9,33066,37426,56571,3511,0,383,0,556,69936
72,63820,7263820,Ponce zona urbana, Puerto Rico,0,2015,121583,37.1,78.1,20.3,56968,64615,94213,6500,169,0,0,878,120705
72,76770,7276770,San Juan zona urbana, Puerto Rico,0,2015,342237,38.6,80.6,20.3,155408,186829,250387,34921,2329,2994,0,6678,335559
6,62938,662938,Roseville city, California,1,2015,130282,40.3,77,15.6,62591,67691,97065,3012,14306,622,573,106783,23499
6,64000,664000,Sacramento city, California,1,2015,490715,44.6,75.4,12.7,237724,252991,243803,64416,89843,3663,5427,340562,150153
6,64224,664224,Salinas city, California,1,2015,157386,43.1,68.8,8.8,77765,79621,91528,1387,8974,1736,124,36190,121196
6,65000,665000,San Bernardino city, California,1,2015,216137,44.5,69.3,8.4,108671,107466,115593,30844,11001,1902,1173,79923,136214
6,65042,665042,San Buenaventura (Ventura) city, California,1,2015,109717,39.1,78.3,15.4,53932,55785,91617,558,4144,838,481,71254,38463
6,65084,665084,San Clemente city, California,0,2015,65532,34.4,81.4,19.1,34076,31456,56224,71,2388,0,0,55111,10421
6,66000,666000,San Diego city, California,1,2015,1394907,47.4,79.6,11.8,693826,701081,890706,94235,225120,3780,6495,969493,425414
6,67000,667000,San Francisco city, California,1,2015,864816,48.3,86.6,14.6,439752,425064,409361,44843,301034,2945,3769,732702,132114
6,68000,668000,San Jose city, California,1,2015,1026919,42.6,77,11.8,518317,508602,401920,31414,358104,5454,3153,695687,331232
6,68084,668084,San Leandro city, California,1,2015,90711,38.8,80.6,16.6,43032,47679,35537,9004,32026,533,354,63817,26894
6,68196,668196,San Marcos city, California,1,2015,92934,43.7,74,11,45246,47688,69040,3983,9666,211,811,57770,35164
6,68252,668252,San Mateo city, California,1,2015,103524,41.1,79.4,14.2,50966,52558,58158,1994,26126,279,2548,80373,23151
6,68378,668378,San Ramon city, California,1,2015,76132,37.3,69.5,10.2,39221,36911,33159,1957,35289,435,191,70683,5449
6,69000,669000,Santa Ana city, California,1,2015,335423,46.5,71,8.3,167503,167920,158061,4801,36204,2868,1184,72987,262436
6,69070,669070,Santa Barbara city, California,1,2015,91852,45.1,84,18.7,45068,46784,71244,1553,4386,457,0,60750,31102
6,69084,669084,Santa Clara city, California,1,2015,126216,49.8,81.1,11.1,63278,62938,51802,3654,54774,669,2824,103814,22402
6,69088,669088,Santa Clarita city, California,1,2015,182367,40.2,77.4,13.3,90192,92175,135625,6821,19860,989,73,125423,56944
6,69196,669196,Santa Maria city, California,1,2015,105082,45.3,67.2,9.4,53320,51762,88586,813,4778,433,0,23531,81551
6,70000,670000,Santa Monica city, California,1,2015,93219,46.6,85.5,16.2,46732,46487,65561,8727,10972,227,53,78246,14973
6,70098,670098,Santa Rosa city, California,1,2015,174989,39.8,77.7,15.9,86840,88149,126671,3901,8973,2329,620,120411,54578
6,72016,672016,Simi Valley city, California,1,2015,126766,40.1,77,11.8,63243,63523,102117,1217,12063,533,0,92734,34032
6,73080,673080,South Gate city, California,1,2015,96399,46.2,73.1,8.8,47758,48641,54464,1163,566,233,279,5087,91312
6,73262,673262,South San Francisco city, California,0,2015,67271,40.4,79.6,16.5,34177,33094,25141,1658,21420,0,1154,38098,29173
6,75000,675000,Stockton city, California,1,2015,305650,42.1,72.6,12.7,150976,154674,140690,32533,66745,1604,1265,177434,128216
6,77000,677000,Sunnyvale city, California,1,2015,151760,47.2,78.2,12.6,79480,72280,65940,3391,64936,39,2247,126122,25638
6,78120,678120,Temecula city, California,1,2015,112026,40.5,72,11,54407,57619,78958,4245,10602,1054,229,75780,36246
6,78582,678582,Thousand Oaks city, California,1,2015,129329,32.8,78,18.6,65113,64216,103536,3229,13483,549,5,102575,26754
6,80000,680000,Torrance city, California,1,2015,148468,37.7,79.8,16.1,73209,75259,72417,4596,48727,1282,1469,122769,25699
6,80238,680238,Tracy city, California,1,2015,87093,43,73.7,8.8,43156,43937,52157,3884,14495,402,394,54283,32810
6,80812,680812,Turlock city, California,1,2015,72293,42.3,72.5,14.7,33190,39103,56599,1739,3976,520,0,48734,23559
6,80854,680854,Tustin city, California,1,2015,80563,43.9,74.3,9.5,39511,41052,36003,1812,13813,40,97,46565,33998
6,81204,681204,Union City city, California,1,2015,74510,41.6,81.2,15,38599,35911,14762,4924,42037,34,1653,61303,13207
6,81344,681344,Upland city, California,1,2015,76447,38.2,79.7,16.2,36226,40221,43368,4846,7442,207,0,45660,30787
6,81554,681554,Vacaville city, California,1,2015,96794,42.7,76,12.4,50091,46703,59975,14032,6100,728,127,73399,23395
6,81666,681666,Vallejo city, California,1,2015,121269,40.7,80.2,15.5,58379,62890,50511,23995,30069,437,1839,92292,28977
6,82590,682590,Victorville city, California,1,2015,122236,44.1,68.5,10.2,60989,61247,79737,20295,5017,669,45,61667,60569
6,82954,682954,Visalia city, California,1,2015,130094,40.9,71.5,11.8,63695,66399,102875,1485,8819,768,221,66612,63482
6,82996,682996,Vista city, California,1,2015,100884,43.6,71.5,10.3,50680,50204,79998,4369,5780,70,35,51360,49524
6,83346,683346,Walnut Creek city, California,0,2015,68906,31.3,80.9,27.8,31994,36912,55283,1427,9338,0,139,63694,5212
6,84200,684200,West Covina city, California,1,2015,108489,41.2,79.4,15,51629,56860,44103,2929,29485,255,268,49582,58907
6,84550,684550,Westminster city, California,1,2015,92111,39,81.7,17.3,45538,46573,34249,1365,44685,420,100,73000,19111
6,85292,685292,Whittier city, California,1,2015,87436,44,78.7,12.8,44397,43039,46699,1161,2880,451,83,26187,61249
6,86832,686832,Yorba Linda city, California,0,2015,67966,32.6,77.4,16.5,31960,36006,-998,-998,-998,-998,-998,57367,10599
6,86972,686972,Yuba City city, California,0,2015,66944,40.4,72.6,15.2,33654,33290,44313,923,12948,404,336,46054,20890
8,3455,803455,Arvada city, Colorado,1,2015,115035,36.8,78.3,15.3,54870,60165,104375,2227,1837,1451,0,98616,16419
8,4000,804000,Aurora city, Colorado,1,2015,358870,43.7,74.2,10.4,177899,180971,222860,53055,17277,2842,1311,249474,109396
8,7850,807850,Boulder city, Colorado,1,2015,107342,59.9,88.5,12.1,56342,51000,94743,1145,6635,238,92,97547,9795
8,9280,809280,Broomfield city, Colorado,0,2015,65065,41.5,75.6,12.4,31755,33310,56289,564,4476,43,0,57000,8065
8,12815,812815,Centennial city, Colorado,1,2015,109726,36.2,77.7,16.2,53222,56504,95222,3427,5459,496,60,101640,8086
8,16000,816000,Colorado Springs city, Colorado,1,2015,456562,43.5,76.4,13.3,225544,231018,355816,30144,14885,3128,1266,377851,78711
8,20000,820000,Denver city, Colorado,1,2015,682545,49.1,79.4,11.1,341137,341408,526428,64692,23327,6897,474,474698,207847
8,27425,827425,Fort Collins city, Colorado,1,2015,161181,54.7,81.7,10,80893,80288,144423,2184,5283,832,43,145660,15521
8,32155,832155,Greeley city, Colorado,1,2015,100883,46.3,73.5,12.9,50792,50091,90728,1941,1832,1433,61,61612,39271
8,36410,836410,Highlands Ranch CDP, Colorado,0,2015,102467,36.7,71.3,10.2,49186,53281,91815,822,4551,67,100,94074,8393
8,43000,843000,Lakewood city, Colorado,1,2015,152589,42.8,80.5,15.3,76013,76576,134398,1894,5774,753,0,118959,33630
8,45970,845970,Longmont city, Colorado,1,2015,92221,38.2,74.2,13.4,43941,48280,83590,808,1767,788,0,67375,24846
8,46465,846465,Loveland city, Colorado,1,2015,75188,38,74.9,17.7,37042,38146,69889,795,878,68,306,61621,13567
8,62000,862000,Pueblo city, Colorado,1,2015,109419,39.2,77.3,17.5,55635,53784,81692,2983,1099,6397,0,51840,57579
8,77290,877290,Thornton city, Colorado,1,2015,133459,43.7,70.2,8.6,65482,67977,115872,2776,5837,1810,83,84218,49241
8,83835,883835,Westminster city, Colorado,1,2015,113117,42.7,80,14,54866,58251,96987,2198,7342,346,228,89762,23355
9,8000,908000,Bridgeport city, Connecticut,1,2015,147619,45.5,76.6,10.3,71509,76110,62424,48203,5897,221,71,88583,59036
9,18430,918430,Danbury city, Connecticut,1,2015,84662,46.6,81.5,13.7,43435,41227,52407,7058,6007,227,130,59517,25145
9,37000,937000,Hartford city, Connecticut,1,2015,124014,48.8,76.2,10,58042,65972,42789,47143,3776,976,0,68055,55959
9,50370,950370,New Britain city, Connecticut,1,2015,72809,43.7,75.2,11.5,37350,35459,53698,8255,1818,0,0,42621,30188
9,52000,952000,New Haven city, Connecticut,1,2015,130310,54,77.1,8.9,63765,66545,53861,40251,6855,537,0,86747,43563
9,55990,955990,Norwalk city, Connecticut,1,2015,88483,38.7,81.5,14.8,40880,47603,66738,14667,2583,48,0,63801,24682
9,73000,973000,Stamford city, Connecticut,1,2015,128877,45.8,78.9,12.3,64941,63936,83375,21738,9889,0,0,95680,33197
9,80000,980000,Waterbury city, Connecticut,1,2015,108807,42.3,75.7,12.3,52235,56572,66997,25345,3719,223,0,70585,38222
10,77580,1077580,Wilmington city, Delaware,1,2015,71957,41.7,76.8,12.9,32680,39277,22849,43346,1107,177,0,66441,5516
11,50000,1150000,Washington city, District of Columbia,1,2015,672228,51.5,82.5,11.4,319705,352523,269143,318831,25944,1661,475,601099,71129
12,410,1200410,Alafaya CDP, Florida,0,2015,85264,49.6,74.5,10.6,39504,45760,62633,5979,9545,0,0,50367,34897
12,7300,1207300,Boca Raton city, Florida,1,2015,93226,35,84.1,23.8,44760,48466,78273,3915,1872,0,0,78491,14735
12,7875,1207875,Boynton Beach city, Florida,1,2015,73972,33.4,81.9,23.8,33701,40271,48986,19444,1886,42,0,61419,12553
12,8150,1208150,Brandon CDP, Florida,0,2015,113968,44.2,79.2,12.2,55679,58289,77700,21873,8661,221,0,87744,26224
12,10275,1210275,Cape Coral city, Florida,1,2015,175230,35.3,80.8,20.7,85626,89604,160971,6834,2313,134,0,142214,33016
12,12875,1212875,Clearwater city, Florida,1,2015,112979,34.5,83.1,23.4,55225,57754,95058,11469,2156,19,455,95768,17211
12,14400,1214400,Coral Springs city, Florida,1,2015,129502,41.3,72.6,10.1,63316,66186,87562,25860,5359,146,125,88685,40817
12,16475,1216475,Davie town, Florida,1,2015,100894,43.1,82.3,12,48754,52140,78456,10313,3912,247,341,65583,35311
12,16725,1216725,Deerfield Beach city, Florida,1,2015,79769,41.9,83.5,22.1,37155,42614,50932,23792,1073,52,54,67040,12729
12,17100,1217100,Delray Beach city, Florida,0,2015,66261,35.3,86.5,28.2,32219,34042,39939,20422,926,56,297,59864,6397
12,17200,1217200,Deltona city, Florida,1,2015,88474,37.4,77,16.7,44853,43621,72517,10597,390,0,0,57117,31357
12,24000,1224000,Fort Lauderdale city, Florida,1,2015,178587,36.4,80.1,17.1,93948,84639,106090,60732,3251,218,97,150439,28148
12,24125,1224125,Fort Myers city, Florida,0,2015,74015,40.4,80.8,18.4,36850,37165,48937,16783,3216,0,0,56149,17866
12,25175,1225175,Gainesville city, Florida,1,2015,130133,60.8,85.9,10.7,60803,69330,83842,29840,11202,466,119,117925,12208
12,30000,1230000,Hialeah city, Florida,1,2015,237082,38,81.6,19.7,111530,125552,219076,5100,1012,71,0,9574,227508
12,32000,1232000,Hollywood city, Florida,1,2015,149721,37.1,79.3,16.1,75358,74363,101663,29681,3555,371,108,96474,53247
12,32275,1232275,Homestead city, Florida,0,2015,66500,42.5,69,7.8,31401,35099,46807,16199,109,0,0,24590,41910
12,35000,1235000,Jacksonville city, Florida,1,2015,868031,42,76.7,12.7,419203,448828,518114,268763,39933,1220,1121,787967,80064
12,36100,1236100,Kendall CDP, Florida,0,2015,76466,43.9,82.7,16.5,36658,39808,69695,2429,3364,0,0,28945,47521
12,36950,1236950,Kissimmee city, Florida,0,2015,69152,45.2,77.7,11.7,33283,35869,49689,5684,2571,0,0,25032,44120
12,38250,1238250,Lakeland city, Florida,1,2015,104410,38.7,78,19.1,47840,56570,74187,23980,2872,216,0,87909,16501
12,39425,1239425,Largo city, Florida,1,2015,81007,33.7,82.4,22.8,38166,42841,70728,4406,2106,602,0,71446,9561
12,39550,1239550,Lauderhill city, Florida,1,2015,71574,41.6,76.8,14.4,32813,38761,9297,56591,998,179,0,65485,6089
12,39925,1239925,Lehigh Acres CDP, Florida,0,2015,119480,39.4,71.7,12.9,57856,61624,82392,27683,888,68,0,77388,42092
12,43975,1243975,Melbourne city, Florida,1,2015,80136,36.7,81.7,22,39180,40956,62581,9874,4145,34,0,74076,6060
12,45000,1245000,Miami city, Florida,1,2015,440989,42,82.9,17,215840,225149,331087,83318,2631,216,224,121047,319942
12,45025,1245025,Miami Beach city, Florida,1,2015,92311,41.9,85.7,17.3,48090,44221,70792,3503,2555,46,0,44865,47446
12,45060,1245060,Miami Gardens city, Florida,1,2015,113199,41.1,75.2,14.1,50719,62480,-998,-998,-998,-998,-998,89912,23287
12,45975,1245975,Miramar city, Florida,1,2015,137115,42.8,74.9,10.6,66157,70958,56441,63399,10844,72,0,90348,46767
12,53000,1253000,Orlando city, Florida,1,2015,270917,50.4,79.7,10.2,130940,139977,172492,63894,8734,929,0,181611,89306
12,54000,1254000,Palm Bay city, Florida,1,2015,107895,34.8,76.4,19.5,51767,56128,81888,19093,656,923,0,91054,16841
12,54200,1254200,Palm Coast city, Florida,1,2015,82121,30.3,80.7,29.1,39489,42632,65209,10183,2058,325,0,73415,8706
12,55775,1255775,Pembroke Pines city, Florida,1,2015,166624,39.9,79.2,15.7,77050,89574,110866,31573,11620,471,27,106105,60519
12,56825,1256825,Pine Hills CDP, Florida,0,2015,76081,46.2,69.9,9.2,35344,40737,9264,55689,2032,253,0,65585,10496
12,57425,1257425,Plantation city, Florida,1,2015,92555,35.6,78.4,16,42881,49674,65097,17927,2883,100,0,66154,26401
12,57900,1257900,Poinciana CDP, Florida,0,2015,73943,44.9,76.1,13.5,38142,35801,42780,23569,796,1187,0,36561,37382
12,58050,1258050,Pompano Beach city, Florida,1,2015,107771,36.7,80.2,21.2,56569,51202,64605,36879,1089,446,0,84546,23225
12,58715,1258715,Port St. Lucie city, Florida,1,2015,179410,36.3,77.8,20.1,84069,95341,132849,28856,4831,1254,0,145170,34240
12,60950,1260950,Riverview CDP, Florida,0,2015,89746,45.2,70.8,9.2,44210,45536,58136,14105,2241,152,0,66429,23317
12,63000,1263000,St. Petersburg city, Florida,1,2015,257088,39.2,81.2,17.6,123524,133564,173419,63792,9671,719,128,236605,20483
12,68350,1268350,Spring Hill CDP, Florida,0,2015,103197,33.7,80.2,23.8,48295,54902,89482,6813,1866,49,78,87359,15838
12,69700,1269700,Sunrise city, Florida,1,2015,92706,41.8,78.5,15,41471,51235,52759,32714,2929,0,0,63543,29163
12,70600,1270600,Tallahassee city, Florida,1,2015,189894,59.6,83.7,9.2,89390,100504,108384,65887,8354,204,101,176356,13538
12,71000,1271000,Tampa city, Florida,1,2015,369028,45.3,78.2,11.5,175517,193511,249668,86460,12609,855,0,273874,95154
12,71625,1271625,The Villages CDP, Florida,0,2015,-998,-999999999,-999999999,-999999999,-998,-998,-998,-998,-998,-998,-998,71524,1066
12,72145,1272145,Town 'n' Country CDP, Florida,0,2015,78996,43.3,79.8,14.2,39410,39586,62046,7477,3154,537,0,41052,37944
12,76582,1276582,Weston city, Florida,0,2015,69947,35.5,69.7,12.2,32956,36991,59988,3305,3843,83,38,33260,36687
12,76600,1276600,West Palm Beach city, Florida,1,2015,106782,41.9,81.8,17,49262,57520,59541,38472,2986,0,0,80650,26132
13,1052,1301052,Albany city, Georgia,1,2015,71109,41.7,75.6,12.8,31695,39414,16714,52909,461,340,4,69326,1783
13,3440,1303440,Athens-Clarke County unified government (balance), Georgia,1,2015,122563,57.7,82.6,9.7,57415,65148,77353,33239,4998,58,257,109404,13159
13,4000,1304000,Atlanta city, Georgia,1,2015,463875,51.2,82.1,11.8,223960,239915,189153,240599,20416,1303,463,445222,18653
13,4204,1304204,Augusta-Richmond County consolidated government (balance), Georgia,1,2015,196579,42.9,76.7,13.1,94662,101917,74229,110075,3770,469,0,187511,9068
13,19000,1319000,Columbus city, Georgia,1,2015,200579,44.3,75.8,12.3,98785,101794,90995,90408,4487,676,665,185399,15180
13,42425,1342425,Johns Creek city, Georgia,1,2015,83339,39.2,71.8,9.3,40282,43057,46676,10477,22769,531,0,77415,5924
13,49008,1349008,Macon-Bibb County, Georgia,0,2015,153459,39.4,75.1,14.4,71833,81626,63165,84206,2898,195,0,148562,4897
13,67284,1367284,Roswell city, Georgia,1,2015,94496,37.9,73.3,9.9,48637,45859,67622,14020,6440,462,0,77576,16920
13,68516,1368516,Sandy Springs city, Georgia,1,2015,105347,44.2,76.9,14,48570,56777,77402,14298,7298,1073,0,91677,13670
13,69000,1369000,Savannah city, Georgia,1,2015,145684,48.8,78.7,11.7,69389,76295,53948,79319,4881,848,0,135950,9734
13,80508,1380508,Warner Robins city, Georgia,1,2015,74002,43.7,72.5,10.6,35093,38909,39114,27651,2166,170,0,68624,5378
15,71550,1571550,Urban Honolulu CDP, Hawaii,0,2015,352766,41,83.9,19.1,176807,175959,67139,6660,193580,358,22750,328180,24586
16,8830,1608830,Boise City city, Idaho,1,2015,218280,44.9,76.2,11.8,110099,108181,197253,3227,6733,1375,124,198800,19480
16,52120,1652120,Meridian city, Idaho,1,2015,90753,35.5,72.5,16.7,43353,47400,83313,1809,2166,492,336,84157,6596
16,56260,1656260,Nampa city, Idaho,1,2015,89850,42.5,68.9,10.7,45651,44199,76866,238,721,676,694,67784,22066
17,2154,1702154,Arlington Heights village, Illinois,1,2015,76996,31.8,80.1,20.8,37627,39369,65211,1127,9019,46,117,74254,2742
17,3012,1703012,Aurora city, Illinois,1,2015,203715,44.8,69.4,7.7,101964,101751,112341,20846,15900,633,0,117062,86653
17,6613,1706613,Bloomington city, Illinois,1,2015,78295,45.2,77.9,12.5,37972,40323,59378,10421,5673,77,0,74834,3461
17,7133,1707133,Bolingbrook village, Illinois,1,2015,72096,44.1,72.8,9,36295,35801,38698,11770,8636,67,0,55192,16904
17,12385,1712385,Champaign city, Illinois,1,2015,86086,56,85.2,9.4,43326,42760,56335,15141,10804,55,0,82071,4015
1,7000,107000,Birmingham city, Alabama,1,2016,213434,43.4,78.8,14.1,100602,112832,52557,152114,1429,490,0,205831,7603
1,21184,121184,Dothan city, Alabama,0,2016,67714,37.8,76.5,16.9,32089,35625,41231,23682,977,201,0,65770,1944
1,35896,135896,Hoover city, Alabama,1,2016,84943,41,74.5,14.8,40646,44297,60222,14217,5477,381,69,78520,6423
1,37000,137000,Huntsville city, Alabama,1,2016,196225,41.6,76.5,14.6,96482,99743,118960,61834,5452,1148,250,183834,12391
1,50000,150000,Mobile city, Alabama,1,2016,192895,43,79.9,16.6,92787,100108,89571,96103,3555,289,20,188007,4888
1,51000,151000,Montgomery city, Alabama,1,2016,200024,42,76.5,13.6,94034,105990,66047,120280,5469,339,0,192750,7274
1,77256,177256,Tuscaloosa city, Alabama,1,2016,99556,53,81.7,11.2,46721,52835,50247,45012,2518,34,0,97119,2437
2,3000,203000,Anchorage municipality, Alaska,1,2016,298192,45.3,75.2,9.8,152882,145310,184841,16102,27142,23916,7669,271285,26907
4,4720,404720,Avondale city, Arizona,1,2016,82875,44.7,71.9,9.9,41915,40960,52485,8007,3049,2811,142,40966,41909
4,10670,410670,Casas Adobes CDP, Arizona,0,2016,70589,38.2,82.5,19.7,33958,36631,56299,1887,1930,949,0,48369,22220
4,12000,412000,Chandler city, Arizona,1,2016,247459,43.7,74.5,10.5,123184,124275,192384,13397,21216,4798,93,196944,50515
4,23620,423620,Flagstaff city, Arizona,0,2016,71455,60.1,83.1,8.3,35760,35695,56854,1804,2217,6074,163,57742,13713
4,27400,427400,Gilbert town, Arizona,1,2016,237120,42,68.6,9.2,115040,122080,200099,9482,12422,1284,945,199843,37277
4,27820,427820,Glendale city, Arizona,1,2016,245849,42.3,76.2,12,121450,124399,191090,18925,9289,3923,0,154977,90872
4,28380,428380,Goodyear city, Arizona,0,2016,77266,38.7,73.3,14.1,37699,39567,54820,8683,2706,657,230,56546,20720
4,46000,446000,Mesa city, Arizona,1,2016,484622,40.8,75.5,16.3,238380,246242,394155,18359,9735,16166,3037,353981,130641
4,54050,454050,Peoria city, Arizona,1,2016,164198,35.7,76.3,17.4,80214,83984,139418,6083,7115,537,142,136133,28065
4,55000,455000,Phoenix city, Arizona,1,2016,1615041,43.8,73,10.4,801784,813257,1094662,105572,62518,31693,2728,907949,707092
4,64210,464210,San Tan Valley CDP, Arizona,0,2016,82911,38.3,73.3,15.8,42051,40860,70508,4109,4352,434,117,64818,18093
4,65000,465000,Scottsdale city, Arizona,1,2016,246646,33.5,84.3,24.2,120633,126013,220371,2391,11301,1219,76,222578,24068
4,71510,471510,Surprise city, Arizona,1,2016,132673,33.2,75,23.2,63627,69046,111199,7564,4623,72,399,109170,23503
4,73000,473000,Tempe city, Arizona,1,2016,182499,57.2,86.2,10.4,94223,88276,120498,15599,16777,3728,646,148935,33564
4,77000,477000,Tucson city, Arizona,1,2016,530690,45.6,78.4,13.8,262581,268109,392894,26295,16571,13520,722,300817,229873
4,85540,485540,Yuma city, Arizona,1,2016,94892,42.2,73,14.7,48650,46242,61744,3292,1777,1359,266,39118,55774
5,15190,515190,Conway city, Arkansas,0,2016,65300,53.1,79.7,9.4,31768,33532,48156,10539,1265,121,0,61936,3364
5,23290,523290,Fayetteville city, Arkansas,1,2016,83823,58.2,81.1,7.9,41617,42206,67038,5397,2611,1366,66,75754,8069
5,24550,524550,Fort Smith city, Arkansas,1,2016,88122,38.6,75.7,16.6,42688,45434,57405,8593,5547,764,74,71436,16686
5,35710,535710,Jonesboro city, Arkansas,1,2016,74892,44.2,76.5,13.8,36521,38371,54712,15121,1358,0,0,70634,4258
5,41000,541000,Little Rock city, Arkansas,1,2016,198546,41.4,77.3,14.3,95972,102574,102531,77802,5169,326,0,183219,15327
5,50450,550450,North Little Rock city, Arkansas,0,2016,66273,44.5,74.6,10.5,31569,34704,-998,-998,-998,-998,-998,62618,3655
5,60410,560410,Rogers city, Arkansas,0,2016,65016,39.5,69.5,9.9,32030,32986,59523,1069,1041,356,0,43129,21887
5,66080,566080,Springdale city, Arkansas,1,2016,81799,41,67.9,9.3,42048,39751,47888,3265,2010,471,6207,53406,28393
6,562,600562,Alameda city, California,1,2016,78907,35.7,79.3,15.5,39227,39680,37670,7688,23696,96,29,69143,9764
6,884,600884,Alhambra city, California,1,2016,85465,39.8,81.9,18.1,41638,43827,16749,2515,47433,755,0,57093,28372
6,2000,602000,Anaheim city, California,1,2016,351066,43.2,74.7,11.6,166967,184099,248856,8350,57839,2315,2128,159206,191860
6,2252,602252,Antioch city, California,1,2016,110876,39.8,74.6,11.8,51706,59170,43646,28153,11206,463,79,79662,31214
6,2364,602364,Apple Valley town, California,1,2016,72542,39.5,75.1,16,36258,36284,56214,9088,1470,942,67,44695,27847
